frame,trans_error,rot_error_deg
140,0.0311545,0.494194
141,0.00734112,0.0690817
142,0.0280434,0.361758
143,0.039247,1.21059
144,0.0751281,1.42432
145,0.0318407,0.493408
146,0.019841,0.237892
147,0.0555963,0.394717
148,0.109677,2.31964
149,0.0706586,1.79892
150,0.0547256,0.319815
151,0.0220864,0.318419
152,0.0182031,0.135672
153,0.0315231,0.298607
154,0.0453437,0.841388
155,0.0217801,0.277705
156,0.0853491,1.87233
157,0.12299,3.03743
158,0.0532273,1.20256
159,0.0249483,0.46697
160,0.0190651,0.044307
161,0.0528024,2.07012
162,0.117963,4.15572
163,0.0800978,2.71997
164,0.0490561,1.31796
165,0.0408714,0.782099
166,0.0228769,0.59864
167,0.0222402,0.645137
168,0.0409862,0.877945
169,0.00968434,0.192054
170,0.00513894,0.0787014
171,0.00970448,0.212135
172,0.0544351,1.23938
173,0.0194979,0.312972
174,0.0247058,0.429562
175,0.0262768,0.585745
176,0.0340826,0.70863
177,0.0121217,0.223091
178,0.00911644,0.230203
179,0.0221159,0.307957
180,0.0177019,0.17632
181,0.021223,0.631794
182,0.0383592,0.964321
183,0.0626779,0.824185
184,0.0142403,0.499637
185,0.0309232,0.583681
186,0.00809625,0.638627
187,0.0166336,0.278916
188,0.0258302,1.31177
189,0.00766505,0.546035
190,0.0307347,0.468895
191,0.0395892,1.07727
192,0.0364856,1.01963
193,0.0228363,0.64302
194,0.0366137,0.619639
195,0.0291606,0.238258
196,0.011417,0.109668
197,0.00863236,0.0559436
198,0.0282017,0.268015
199,0.088813,0.302954
200,0.0348071,0.886176
201,0.0150452,0.196656
202,0.0100144,0.108056
203,0.0324074,0.493183
204,0.041432,1.11896
205,0.0145092,0.612512
206,0.0272234,0.672369
207,0.0445922,1.17687
208,0.0483335,0.824455
209,0.0135495,0.0591115
210,0.0106767,0.108965
211,0.0138247,0.150694
212,0.0195721,0.3994
213,0.022552,0.588814
214,0.0180301,0.292408
215,0.0210255,0.284347
216,0.0100125,0.215146
217,0.0225008,0.47998
218,0.0237201,0.57102
219,0.0462468,0.234552
220,0.0315728,0.432568
221,0.0366888,0.503984
222,0.0270316,0.386164
223,0.00734092,0.107218
224,0.0352339,0.193572
225,0.0641769,0.454999
226,0.0685004,0.186705
227,0.0356948,0.412988
228,0.0190683,0.153498
229,0.05853,1.27874
230,0.143935,2.93326
231,0.0803222,1.68148
232,0.0255569,0.396578
233,0.0121308,0.193426
234,0.0204142,0.447951
235,0.0331241,1.08096
236,0.0478337,1.74079
237,0.0251388,0.875672
238,0.0351627,1.05386
239,0.0207734,0.431302
240,0.0184464,0.633349
241,0.0133802,0.545977
242,0.0126285,0.226423
243,0.019717,0.208202
244,0.0529463,0.698919
245,0.0390602,0.410057
246,0.0421962,0.545309
247,0.0288684,0.103608
248,0.0146615,0.477461
249,0.00995855,0.289977
250,0.012116,0.194842
251,0.0844513,0.766389
252,0.0155418,0.343468
253,0.012186,0.530241
254,0.0317326,0.256811
255,0.0194966,0.716618
256,0.0191205,0.573127
257,0.0241412,0.449466
258,0.00985587,0.17816
259,0.0555869,0.95464
260,0.0447048,0.559551
261,0.0545737,0.58853
262,0.0304225,0.299781
263,0.0307009,0.200031
264,0.0834496,0.867464
265,0.119403,1.15837
266,0.0610955,0.666611
267,0.0121736,0.2244
268,0.0567798,0.718755
269,0.0663258,0.822917
270,0.0220813,0.393963
271,0.0392295,0.634416
272,0.0620249,1.43203
273,0.0910722,1.12493
274,0.0381372,0.58616
275,0.0438063,0.744761
276,0.0626946,0.955996
277,0.112663,2.0913
278,0.148405,2.56344
279,0.039316,0.356206
280,0.00428435,0.0980806
281,0.056348,0.871101
282,0.0445816,0.829245
283,0.0280743,0.447774
284,0.022875,0.171309
285,0.0708671,1.17992
286,0.0460653,0.742129
287,0.0207966,0.321356
288,0.0215258,0.15147
289,0.0266337,0.57509
290,0.0324387,0.454344
291,0.0108865,0.256375
292,0.0139051,0.161577
293,0.0216113,0.48825
294,0.030414,0.926366
295,0.0609771,1.44683
296,0.0280831,0.715621
297,0.017891,0.355895
298,0.0239416,0.5383
299,0.025138,0.493897
300,0.0286311,0.242935
301,0.0160289,0.328982
302,0.0442032,0.587996
303,0.0220494,0.39437
304,0.0297973,0.229084
305,0.0400283,0.417921
306,0.0194494,0.317955
307,0.019551,0.255072
308,0.0186178,0.339601
309,0.0399217,0.448768
310,0.00668773,0.0305834
311,0.0381104,0.685647
312,0.0703433,1.17072
313,0.0386205,0.642173
314,0.0089401,0.340082
315,0.037153,0.230056
316,0.0825055,0.732681
317,0.0662301,0.465128
318,0.114184,0.912589
319,0.102041,1.04879
320,0.0270821,0.259169
321,0.0297109,0.418218
322,0.0334634,0.500842
323,0.0839557,1.13257
324,0.083899,1.25498
325,0.0620689,0.605584
326,0.00665385,0.135741
327,0.00467323,0.0808644
328,0.0380043,0.601742
329,0.0765481,1.29491
330,0.0569992,1.00199
331,0.0335198,0.321429
332,0.120071,0.922042
333,0.217848,2.10513
334,0.069389,0.662452
335,0.0328719,0.402937
336,0.0824446,1.06203
337,0.0484286,0.783655
338,0.0336759,0.433092
339,0.029089,0.379505
340,0.0165766,0.193599
341,0.0224628,0.431075
342,0.018466,0.176534
343,0.0567443,0.264444
344,0.0190852,0.416391
345,0.0113042,0.193377
346,0.0175099,0.131057
347,0.00581219,0.046636
348,0.00984862,0.122704
349,0.0144182,0.0944412
350,0.0435341,0.875572
351,0.00998923,0.101033
352,0.0413247,0.73398
353,0.0327867,0.59549
354,0.0301597,0.588487
355,0.0336191,0.578337
356,0.0219167,0.409374
357,0.0275538,1.15748
358,0.0307474,0.532778
359,0.0359057,0.85258
360,0.0293224,0.34665
361,0.03933,0.793121
362,0.0127778,0.265436
363,0.0194979,0.672387
364,0.0338604,1.01262
365,0.0362933,0.817748
366,0.0182463,0.37259
367,0.0340779,0.802783
368,0.081299,1.99522
369,0.0658198,1.52827
370,0.0102868,0.123898
371,0.0442529,0.889137
372,0.0260829,0.78595
373,0.0696983,1.04854
374,0.0194389,0.625055
375,0.0401262,1.33427
376,0.0286469,0.731057
377,0.015756,0.256021
378,0.00370353,0.0880306
379,0.00670265,0.085415
380,0.0629782,2.03578
381,0.090835,2.80842
382,0.0205829,0.450434
383,0.00903453,0.547361
384,0.0327042,0.727546
385,0.0441404,0.299319
386,0.0105695,0.0380602
387,0.0222771,0.466425
388,0.0385532,1.34299
389,0.10856,1.68475
390,0.0135631,0.10088
391,0.0392971,1.49599
392,0.0561312,2.09709
393,0.0174779,0.803267
394,0.00542353,0.0659651
395,0.00832725,0.666752
396,0.00825574,0.28831
397,0.0123412,0.48992
398,0.00883725,0.0561125
399,0.0386223,0.228238
400,0.0186292,0.160372
401,0.0357349,0.219851
402,0.0472605,0.661875
403,0.0115738,0.155605
404,0.0253181,0.380437
405,0.0209212,0.288216
406,0.0268039,0.333847
407,0.0216447,0.0875948
408,0.0115828,0.314595
409,0.0215258,0.42543
410,0.0292926,0.619774
411,0.0213573,0.38879
412,0.0174068,0.134402
413,0.0618758,0.203065
414,0.0302176,0.1145
415,0.0398852,1.45501
416,0.126437,3.33762
417,0.064124,2.14979
418,0.0157782,0.210708
419,0.0207933,0.365074
420,0.0147593,0.433443
421,0.0289908,0.893113
422,0.012404,0.401465
423,0.0233425,0.547292
424,0.0281024,0.492498
425,0.0139027,0.163452
426,0.0162452,0.180821
427,0.0192372,0.0422228
428,0.0254833,0.431576
429,0.059215,0.222821
430,0.0428047,0.443023
431,0.013096,0.092985
432,0.00651437,0.088915
433,0.033376,0.420382
434,0.0111026,0.117509
435,0.0261107,0.12913
436,0.000926304,0.0180814
437,0.0144956,0.0904186
438,0.029085,0.296079
