frame,trans_error,rot_error_deg
1298,0.971995,2.41484e-06
1299,0,1.70755e-06
1300,0.239675,0
1301,0,0
1302,0.171027,0
1303,0.0573243,0
1304,0.245525,0
1305,0.281576,1.70755e-06
1306,0,2.41484e-06
1307,0.248286,0
1308,0.0400587,0
1309,0.166149,0
1310,0,0
1311,0.106335,0
1312,0.0145293,0
1313,0.012346,0
1314,0.0919583,0
1315,0.0574251,0
1316,0.0758751,0
1317,0.135887,0
1318,0.0441534,0
1319,0.04481,0
1320,0.0802704,1.70755e-06
1321,0.114392,0
1322,0.140683,0
1323,0.0482255,0
1324,0.0102787,0
1325,0.109639,1.70755e-06
1326,0,0
1327,0.0751255,0
1328,0,0
1329,0.0973799,0
1330,0.135901,0
1331,0,0
1332,0.111584,0
1333,0.0583103,0
1334,0.0415651,0
1335,0.0412903,0
1336,0.0855299,0
1337,0.028386,0
1338,0,0
1339,0.0795093,0
1340,0,0
1341,0.0204411,0
1342,0.0173964,0
1343,0.0278794,0
1344,0,0
1345,0.0449437,0
1346,0.0500021,0
1347,0.0842751,0
1348,0.0859959,0
1349,0,0
1350,0.0277778,0
1351,0.0286366,0
1352,0.0703005,0
1353,0.0362008,0
1354,0.0338562,0
1355,0.111297,0
1356,0.0525361,0
1357,0.112022,0
1358,0.095751,0
1359,0,0
1360,0.035787,0
1361,0.0211858,0
1362,0.027286,0
1363,0,0
1364,0.114866,0
1365,0.0433296,0
1366,0.0345887,0
1367,0.0355362,0
1368,0.0108403,0
1369,0.00143442,0
1370,0.114069,0
1371,0,0
1372,0.0316985,0
1373,0.0565365,0
1374,0.0106138,0
1375,0,0
1376,0.0365446,0
1377,0.017204,0
1378,0.0645172,0
1379,0.10502,0
1380,0,0
1381,0.0472228,0
1382,0.019021,0
1383,0.0739272,0
1384,0.017372,0
1385,0.032436,0
1386,0.00360948,0
1387,0.0373866,0
1388,0.114113,0
1389,0.0456299,0
1390,0.0590833,0
1391,0.019256,0
1392,0.0106794,0
1393,0.0537067,0
1394,0.0183593,0
1395,0.0364174,0
1396,0.0980319,0
1397,0.0657046,0
1398,0.0171514,0
1399,0,0
1400,0.10097,0
1401,0.0682681,0
1402,0.0150742,0
1403,0.0823838,0
1404,0.00538626,0
1405,0.0368063,0
1406,0.0169552,0
1407,0.0953823,0
1408,0,0
1409,0.0463145,0
1410,0,0
1411,0.0484846,0
1412,0.0516743,0
1413,0.0385567,0
1414,0.0440385,0
1415,0.0672492,0
1416,0.0221381,0
1417,0,0
1418,0.0188887,0
1419,0,0
1420,0.0103476,0
1421,0.0218123,0
1422,0.0219145,0
1423,0.0676331,0
1424,0.022912,0
1425,0.159904,0
1426,0.0199454,0
1427,0.0766067,0
1428,0.0883367,0
1429,0.0473618,0
1430,0.0264575,0
1431,0.0103083,0
1432,0.0531448,0
1433,0.0919886,0
1434,0.00518954,0
1435,0.0449217,0
1436,0.0333896,0
1437,0.0276939,0
1438,0.005078,0
1439,0.0262959,0
1440,0.0353576,0
1441,0.00702354,0
1442,0.188079,0
1443,0.187472,0
1444,0.17901,0
1445,0.0177593,0
1446,0.292082,0
1447,0.103523,0
1448,0.0320781,1.70755e-06
1449,0.349201,1.70755e-06
1450,0,2.41484e-06
1451,1.33133,1.70755e-06
1452,0,1.70755e-06
1453,1.15384,0
1454,0.658931,0
1455,0.835286,2.41484e-06
1456,1.35114,0
1457,0.223394,0
1458,0.0467923,1.70755e-06
1459,1.03534,0
1460,0.255655,1.70755e-06
1461,0.217206,0
1462,1.999,0
1463,0.281242,0
1464,0.782616,1.70755e-06
1465,0,0
1466,0.748811,0
1467,0.315302,1.70755e-06
1468,0.267786,0
1469,1.41836,0
1470,1.39441,1.70755e-06
1471,0.801101,0
1472,1.72739,0
1473,1.34053,0
1474,1.02447,0
1475,1.19936,0
1476,0.205606,1.70755e-06
1477,1.41241,1.70755e-06
1478,0.76428,1.70755e-06
1479,0.06772,2.41484e-06
1480,0,0
1481,0.561943,0
1482,0.0955344,0
1483,0.106933,0
1484,0.0183573,0
1485,0.12527,0
1486,0.129861,0
1487,0.0851483,0
1488,0.0972265,1.70755e-06
1489,0.0700012,0
1490,0,0
1491,0.0848933,0
1492,0.0255891,0
1493,0.232218,0
1494,0.0594904,0
1495,0.0398629,0
1496,0.0771209,0
1497,0.0700301,1.70755e-06
1498,0.0288063,1.70755e-06
1499,0.0466445,1.70755e-06
1500,0.285287,0
1501,0.0116559,0
1502,0.0185639,0
1503,0.0527731,1.70755e-06
1504,0.0979815,2.41484e-06
1505,0.0413484,0
1506,0.0418845,0
1507,0,0
1508,0.0065669,0
1509,0.0893797,1.70755e-06
1510,0.0856337,1.70755e-06
1511,0.0590041,1.70755e-06
1512,0.0164969,1.70755e-06
1513,0,0
1514,0.0909888,2.41484e-06
1515,0.0667641,0
1516,0.100143,0
1517,0.0174314,0
1518,0.0627712,0
1519,0,0
1520,0.754591,1.70755e-06
1521,0.0434025,0
1522,0.67217,1.70755e-06
1523,0.00705517,0
1524,0.589951,0
1525,0.0175615,1.70755e-06
1526,0.3423,2.41484e-06
1527,0.460501,2.41484e-06
1528,0.0754434,1.70755e-06
1529,0.749771,0
1530,0.466459,0
1531,0.63689,0
1532,0.0702395,0
1533,0.209985,0
1534,1.23585,0
1535,0.210276,2.41484e-06
1536,0.065815,1.70755e-06
1537,0.48107,0
1538,0,0
1539,0.340925,0
1540,0.249538,0
1541,0.17323,0
1542,1.92596,0
1543,0.48254,0
1544,0.212756,1.70755e-06
1545,0.680893,0
1546,0.93368,0
1547,0,0
1548,0.469664,1.70755e-06
1549,0.371094,1.70755e-06
1550,0.83025,1.70755e-06
1551,0.585835,1.70755e-06
1552,0.281095,1.70755e-06
1553,0.0310585,2.41484e-06
1554,0.633632,0
1555,0.679793,2.41484e-06
1556,0.100913,1.70755e-06
1557,0.0160252,0
1558,0.00525505,0
1559,0.0361236,0
1560,0.266713,0
1561,0.395709,0
1562,0.286459,0
1563,0.103896,0
