frame,trans_error,rot_error_deg
100,0.146205,0.237025
101,0.193528,0.257585
102,0.106725,0.0703683
103,0.0309106,0.0283254
104,0.276469,1.08732
105,0.0530711,0.931504
106,0.759675,0.463256
107,0.109634,1.21593
108,0.286085,1.28274
109,0.296831,1.01291
110,0.418105,0.65467
111,0.726606,0.771989
112,0.555169,0.68824
113,0.344295,0.470983
114,1.35709,0.475816
115,0.149008,0.892065
116,0.286834,0.289628
117,0.111258,0.548951
118,0.234121,1.00744
119,0.427058,1.33393
120,0.403492,0.876635
121,0.0563293,0.248404
122,0.0758083,0.415275
123,0.438875,0.788928
124,0.22136,0.141032
125,0.0760176,0.3769
126,1.82966,0.776249
127,0.249052,0.547398
128,0.344163,0.298709
129,0.28694,0.769665
130,0.257367,0.570899
131,0.185212,0.437901
132,0.187524,0.600824
133,0.209088,0.820626
134,0.261622,0.381614
135,0.0800265,0.166827
136,0.304983,0.477367
137,0,2.59072
138,0.661053,1.70167
139,0.0848094,1.13856
140,0.363633,0.706871
141,0.231667,0.503902
142,0.123596,0.807628
143,0.352617,0.823095
144,0.470076,0.757889
145,0.48023,1.124
146,0.0499463,0.704593
147,0.0885268,0.655879
148,0.150222,0.895655
149,0.162387,0.651443
150,0.241746,0.63211
151,0.31265,0.358037
152,0.215102,0.762411
153,0.213438,1.0364
154,0.15694,0.795059
155,0.379416,0.462975
156,0.18954,1.2516
157,0.28438,0.297803
158,0.0734341,1.00739
159,0.135324,1.79991
160,0.234536,0.451747
161,0.0765594,0.560065
162,0.0475091,0.488311
163,0,2.61941
164,0.349365,1.24059
165,0.174221,0.569277
166,0,1.02866
167,0.490878,0.205892
168,0.141471,0.21625
169,0.10216,0.263614
170,0.245601,0.306268
171,0.618551,1.47722
172,0.0990172,0.12841
173,0.279214,0.763421
174,0.221979,1.20106
175,0.226112,0.732535
176,0.0442526,0.0587857
177,0.0719543,0.723527
178,0.851871,1.20229
179,1.62367,0.368759
180,0.27546,1.25889
181,1.28839,1.7944
182,0,2.6233
183,0.135065,1.5297
184,0.166089,1.32259
185,0,2.09161
186,0.262153,2.27195
187,0,3.02795
188,0.107639,2.18644
189,0.347043,0.288382
190,0.323815,0.567595
191,0.189024,1.12758
192,0.282351,0.708715
193,0.0534842,0.629286
194,0.103571,0.121328
195,0,1.19945
196,0.185193,1.04679
197,0.0437869,0.353543
198,0.107042,0.228991
199,0.28977,0.671408
200,0.159449,0.515634
201,0.10677,0.362201
202,0.0235321,0.651099
203,0.00821524,1.35537
204,0.288661,0.995684
205,0.0909172,0.437818
206,0.473489,1.7243
207,0.250616,0.903816
208,0.149703,0.637202
209,0.325696,1.05485
210,0.256572,1.65421
211,0.211113,0.469042
212,0.251263,0.430982
213,0.260918,1.78264
214,0.12313,0.340211
215,0.182514,0.408741
216,0.157799,0.255322
217,0.0917591,0.281763
218,0,3.53666
219,0.15555,3.59216
220,0.329947,0.777949
221,0.193111,0.153261
222,0.224533,0.36086
223,0.116174,0.148441
224,0.047189,0.135888
225,0.0408061,0.147652
226,0.0481437,0.266101
227,0.109084,0.295822
228,0.156638,0.74896
229,0.0323743,0.578602
230,0.0425995,0.403281
231,0.0272968,0.137388
232,0.0269407,0.188402
233,0.081205,0.206332
234,0.0528801,0.536156
235,0.0135318,0.350944
236,0.385547,1.54101
237,0.170361,0.305719
238,0.0585274,0.286023
239,0.600631,1.12398
240,0,1.89035
241,0.244301,1.61598
242,0.615441,1.1575
243,0,1.77443
244,0.169573,1.69271
245,0.175561,0.290811
246,0.289224,0.510079
247,0.224934,0.455514
248,0.0697606,0.381831
249,0.334504,1.56635
250,0.117289,0.261362
251,0.231813,0.808923
252,0.0671835,1.32802
253,0.246972,1.1212
254,0.108672,0.569421
255,0.021825,0.249925
256,0.205308,0.285733
257,0.237944,0.731535
258,0.199219,0.248761
259,0.158644,0.312949
260,0,0.861227
261,0.282085,1.06622
262,0,1.30118
263,0.0447013,1.88987
264,0,1.41728
265,0.0755781,1.99543
266,0.122999,0.625699
267,0.174204,0.277948
268,0.0625688,0.338684
269,0.165806,0.583701
270,0.183603,0.612065
271,0.180274,0.901722
272,0.179437,0.795378
273,0.0912564,0.754021
274,0.17961,0.170715
275,0.250455,0.96232
276,0.146996,0.48598
277,0.453268,0.207208
278,0.238084,0.434357
279,0.395062,1.6395
280,0.387731,0.701419
281,0.157215,0.192223
282,0.10195,0.074439
283,0.279923,0.219105
284,0.112364,0.182352
285,0.409917,0.16089
286,0.315752,0.225223
287,0.285057,0.273362
288,0.62149,1.39425
289,0.252694,0.309285
290,0.122242,0.325171
291,0.038912,0.849092
292,0.465663,1.25167
293,0.17751,0.0326794
294,0.120972,0.596997
295,0,2.09451
296,0.303886,2.63434
297,0.768234,0.292555
298,1.02482,0.416724
299,0.544842,0.873477
300,0.285001,0.191243
301,0.147471,0.108906
302,0.595082,0.417951
303,0.137169,0.592224
304,0.405334,0.795647
305,0.00676936,0.979403
306,0.331777,0.593914
307,0.224307,0.127023
308,0.375489,0.290894
309,0.186103,0.212941
310,0.111473,0.078562
311,0,2.7732
312,0.0425093,2.76348
313,0.274448,0.268089
314,0.026953,0.108123
315,0.116414,0.261973
316,0.235924,0.342621
317,0.23894,1.00396
318,0.322426,1.02538
319,0.476253,0.4647
320,0.248106,0.173618
321,0.4604,0.336204
322,0.105499,0.117703
323,0.16263,0.131422
324,0.371518,0.313483
325,0.03049,0.163503
326,0.0674943,0.14255
327,0.290304,0.315567
328,0.122504,0.122755
329,0.354922,0.41318
330,0.0926017,0.118708
331,0.17944,0.346858
332,0.0923532,0.640602
333,0.183806,0.479371
334,0.234337,0.161882
335,0.169247,0.14672
336,0.218698,0.163688
337,0.0395135,0.105351
338,0.301699,0.540659
339,0.358655,0.515994
340,0.2014,0.220965
341,0.1253,0.372285
342,0.31035,0.199134
343,0.332479,0.260346
344,0.144933,0.205981
345,0.154091,0.20719
346,0.152813,0.375674
347,0.157825,0.10822
348,0.662328,0.614908
349,0,0.245087
350,0.680636,0.491853
351,0.372725,0.245398
352,0.214644,0.24391
353,0,0.0911677
354,0.143151,0.181328
355,1.14812,0.313964
356,1.1227,0.479063
357,0.565943,0.959732
358,0.751893,0.412796
359,0.341602,0.381126
360,0.743304,1.1194
361,0,0.915479
362,0.149072,0.795445
363,0.598565,0.489938
364,0.114631,0.216002
365,0.296668,0.516072
366,0,1.12186
367,0.30205,1.1919
368,0.582635,0.851763
369,0.553135,0.694121
370,1.31956,0.821272
371,0.715358,0.628417
372,0.568278,0.956988
373,0.0880974,0.497486
374,0.417767,0.380428
375,0.183004,0.482593
376,0.0763509,0.1776
377,0.0984073,0.245936
378,1.08251,1.25773
379,0.0315801,0.0774416
380,0.453393,0.459766
381,0.246706,0.29269
382,0.106729,0.200165
383,0.152187,0.478651
384,0.179315,0.65731
385,0.183866,0.0965334
386,0.231005,0.54564
387,0.0727472,0.197731
388,0.653,1.34601
389,0,1.73672
390,0.348755,0.988044
391,0.10325,1.00404
392,0.265424,0.892703
393,0.00234063,0.222067
394,0.0218168,0.146913
395,0.188607,1.19932
396,0.230924,0.369335
397,0.194533,0.265123
398,0.124039,0.506984
399,0.193485,0.441409
400,0.0530559,0.192209
401,0.368783,0.367981
402,0.25016,2.46333
403,0.313028,2.06819
404,0.404443,0.854082
405,0.0812089,1.2716
406,0,4.28008
407,0.515505,0.545939
408,0.101525,1.35418
409,0.726623,0.157934
410,0,2.33366
411,0.115996,4.53823
412,0.0470372,1.95529
413,0.914532,0.64538
414,0.265083,0.280994
415,0.790988,1.68916
416,0.794806,0.385091
417,1.95019,2.04403
418,0.662005,1.02769
419,1.74186,1.78034
420,0.092933,2.14221
421,0.367529,0.333635
422,1.52825,1.98897
423,0,3.93107
424,0.415029,3.85399
425,1.95034,1.23515
426,0.573519,0.674274
427,0.356965,1.40755
428,1.67758,1.9341
429,0.993955,0.336955
430,1.54065,0.649575
431,1.95177,1.20691
432,0.867743,0.217609
433,1.89006,0.410824
434,0.776302,0.586365
435,0,0.481108
436,0.581855,0.547303
437,0,0.536156
438,0.55105,0.132473
439,0.132405,0.0941404
440,0.279347,0.125625
441,0.192263,0.244608
442,0,1.70308
443,0.183878,1.78855
444,0,0.983643
445,0.474716,1.25735
446,0.0638629,0.0972412
447,0.636794,0.534283
448,0.808553,0.551759
449,0,0.383684
450,0.391029,0.39162
451,0.259117,0.120074
452,0.194719,0.142536
453,0.419176,0.633451
454,0,1.25736
455,0.178595,0.792088
456,0.57842,0.988066
457,0,1.55024
458,0.0450273,1.79697
459,0.0619286,0.0761812
460,0.737775,0.311475
461,0.193678,0.171954
462,0.097527,0.137129
463,0.203456,0.386056
464,0.240453,0.311641
465,0.0873547,0.20595
466,0,0.137938
467,0.114256,1.3112
468,0,2.87426
469,0.120965,2.54716
470,0.222905,0.228063
471,0.245316,0.348785
472,0.287963,0.426218
473,0.102894,0.210696
474,0.298306,0.348051
475,0.196316,0.217007
476,0.151265,0.384047
477,0.284962,0.464761
478,0,4.00614
479,0.13216,3.78804
480,0.0570592,0.609509
481,0.636447,0.283711
482,1.15444,1.72707
483,0.114048,0.510795
484,0.370561,0.504026
485,0.164663,0.380858
486,0.272547,0.888294
487,0.0908706,0.548025
488,0.170442,0.575527
489,0.246154,0.657005
490,0.113015,0.394564
491,0.0274477,0.0307908
492,0.393724,0.549643
493,0.203241,0.306039
494,0.217385,0.462998
495,0.0789588,0.485893
496,0.193184,0.630836
497,0.143311,0.568882
498,0.0702793,0.357145
499,0,0.779529
500,0.0615092,0.283006
501,0,0.300558
502,0.26241,0.334102
503,0.0319852,0.0511602
504,0.122121,0.255455
505,0.0832807,0.0384613
506,0.0491615,0.109172
507,0.0772406,0.220293
508,0.547025,0.447076
509,0.0281217,0.0763018
510,0.553728,0.680746
511,0.152027,0.416636
512,0.133633,0.17899
513,0.259453,0.212071
514,0.327543,0.622522
515,0.116884,0.308407
516,0.0861549,0.174699
517,0.367802,0.641459
518,0.0545821,0.243958
519,0.0187365,0.117932
520,0.108732,0.211604
521,0.118371,0.11359
522,0.43854,0.967635
523,0.0373025,0.114137
524,0.0877899,0.124838
525,0.0351054,0.102824
526,0,0.0514382
527,0.0788638,0.190668
528,0.0254643,0.15382
529,0.107611,0.170241
530,0.0665788,0.14211
531,0.052478,0.055888
532,0.0114657,0.0803927
533,0.378735,0.440028
534,0.184166,0.281052
535,0.0184802,0.0943207
536,0.317905,0.495299
537,0.0722795,0.0905264
538,0.0842599,0.371848
539,0.714972,1.19634
540,0.0789254,0.24865
541,0.0792375,0.283634
542,0.0348341,0.18615
543,0.000832427,0.161314
544,0.220244,0.510874
545,0.110751,0.259119
546,0.0263979,0.198122
547,0.0988693,0.234012
548,0.0775834,0.171068
549,0,0.068291
550,0.130024,0.224836
551,0,0.0288765
552,0.0812014,0.290373
553,0.356672,0.478353
554,0.132414,0.132225
555,0.169773,0.183994
556,0.139827,0.315323
557,0.0344264,0.0315412
558,0.0733052,0.274256
559,0.268593,0.31381
560,0.33167,0.849346
561,0.120604,0.27585
562,0.123518,0.23196
563,0.0965986,0.144638
564,0.138361,0.181932
565,0.0603706,0.128957
566,0.0561407,0.319297
567,0.318651,1.08503
568,0.068322,0.157892
569,0.209094,0.497257
570,0.11086,0.454374
571,0,2.89279
572,0.0637728,3.3561
573,0.0200539,0.708228
574,0.0730348,0.479115
575,0.0862316,0.684239
576,0.153103,0.685118
577,0.315923,1.45981
578,0,3.1208
579,0.457939,2.92599
580,0.206397,1.06712
581,0.440736,0.384936
582,0.0694629,0.711495
583,0.152788,0.564195
584,0.20474,0.453922
585,0.370374,1.57506
586,0.0936061,0.734893
587,1.03207,6.41807
588,0.161682,0.686017
589,0,2.10192
590,0.401738,5.23871
591,0.923327,1.65388
592,1.89964,3.51855
593,0.345938,0.915903
594,0.611029,0.365329
595,0.440288,0.897962
596,0.86119,0.788445
597,0.190002,1.21473
598,0.123773,2.42936
599,0.224602,1.92214
600,0.338924,0.931061
601,0.334853,1.11741
602,0.0259932,1.49236
603,0.197237,0.344643
604,0.705151,0.403758
605,0.324877,0.290237
606,0.315564,0.333716
607,1.14894,0.667779
608,1.03932,1.40795
609,0.329042,0.351977
610,1.66872,0.941688
611,0.328838,0.218013
612,0.766473,0.280621
613,0.571372,0.571451
614,0.931862,1.28685
615,1.83694,1.60219
616,0.62661,1.0314
617,0.486766,0.501534
618,1.38889,2.45131
619,0.314374,0.204943
620,0.303127,0.0962028
621,1.11479,0.370054
622,1.36156,0.663503
623,0.269141,0.216272
624,1.14259,0.771404
625,0.526447,0.587434
626,0.71409,1.95799
627,0.387846,1.57275
628,0.0250992,0.190871
629,0.305051,0.66463
630,0,1.27953
631,0.369394,1.05599
632,0,1.58692
633,0.0858715,1.64757
634,0.200666,0.178851
635,0.603831,1.7766
636,0,0.405788
637,0.282912,0.206775
638,0.149384,0.587086
639,0.21587,0.417606
640,0.164978,0.311274
641,0.653743,0.266047
642,0,2.05545
643,0.185218,0.402908
644,0.18027,0.289327
645,0.497177,1.27169
646,0.19479,0.376711
647,0.140944,0.312851
648,0.152657,0.232852
649,0.266686,0.148559
650,0.0999364,0.696262
651,0.132127,0.366425
652,0.18772,0.353447
653,0.182371,0.338046
654,0.100171,0.203229
655,0.641082,0.165143
656,0,0.256399
657,0.424004,0.514798
658,0.0433491,0.285628
659,0.322467,0.472619
660,0.538937,2.99162
661,0.302923,1.11311
662,0.334226,2.11464
663,0.348766,0.632941
664,0,2.85942
665,0.0329279,2.67148
666,0.0382857,0.117254
667,0.197991,0.289437
668,0.170463,0.300294
669,0.234663,0.828708
670,0.239047,0.870785
671,0.0277948,0.131829
672,0.0851588,0.322617
673,0.12453,0.163527
674,0.316745,0.522753
675,0.0289181,0.095352
676,0.278749,0.346354
677,0.0948709,0.0998233
678,0.2179,0.286987
679,0.113089,0.127455
680,0.0570488,0.274759
681,0.151586,1.23898
682,0.323299,0.987183
683,0.0925006,0.0802203
684,0.146694,0.144915
685,0.0668695,0.0937933
686,0.741604,0.613854
687,0,3.94356
688,0.214144,3.02157
689,0.498035,0.348105
690,0.30138,1.03041
691,0.170674,0.83118
692,0,2.23995
693,0.136257,1.45915
694,0.341652,0.493317
695,0.259965,0.184959
696,0.672199,0.599675
697,0,3.42349
698,0.121345,2.26684
699,0.205152,1.36134
700,0.126664,0.330736
701,0.1631,0.159994
702,0.0821508,0.189727
703,0.382423,0.243587
704,0.611743,0.659923
705,0.452475,0.266899
706,0.646123,0.434694
707,0.0934274,0.126759
708,1.80281,1.32064
709,0,4.25931
710,0.110071,3.64999
711,0.0688851,0.560283
712,1.01729,0.809869
713,0.0302425,0.0936165
714,0.246891,0.327797
715,0.825637,0.959151
716,0.200167,0.397729
717,0.325323,0.405479
718,0.0798624,0.284819
719,0.152116,0.151587
720,0.368342,0.146368
721,0.382466,0.218834
722,0.880408,0.309684
723,0.507958,0.274582
724,0.0479741,0.268139
725,0.146117,0.372413
726,0.146022,0.173264
727,0.0516141,2.64211
728,0,1.10106
729,0.315747,0.665181
730,0.224987,0.132332
731,0,1.16369
732,0.129169,2.99276
733,0.325834,0.732895
734,0.216218,0.928415
735,0.0943482,0.115439
736,0.0531396,0.402609
737,0.0440846,0.540338
738,0.0694499,0.286627
739,0.188871,0.199346
740,0.0800888,0.311495
741,0,1.56519
742,0.158028,1.24708
743,0.131423,0.857459
744,0,3.47219
745,0.325441,3.08787
746,0.0711561,0.305899
747,0.536837,0.23434
748,0.385406,0.248861
749,0.060713,0.324433
750,0.0643178,0.0978369
751,0.162603,0.347217
752,0.120151,0.75738
753,0.1118,0.782408
754,0.0418772,0.888038
755,0.0902539,0.326098
756,0.148139,0.415989
757,0.142502,0.596439
758,0,1.99669
759,0.0723111,1.42232
760,0.0980718,0.151313
761,0.224663,1.33525
762,0.0648938,0.251705
763,0,0.489258
764,0.166318,0.50275
765,0.0845122,0.317202
766,0.119548,0.332865
767,0,1.75141
768,0.136219,2.60241
769,0.138264,1.01557
770,0.336846,0.483851
771,0.0609692,0.237892
772,0.106741,0.381414
773,0.149218,0.247354
774,0.211591,0.434151
775,0,0.343647
776,0.205288,0.710994
777,0.0567853,0.331739
778,0.0139146,0.29565
779,0,1.1245
780,0.386722,0.918083
781,0.0429193,0.536458
782,0,2.24114
783,1.02831,1.78845
784,0,0.609426
785,1.77995,0.548273
786,0.747565,0.499303
787,0.089437,0.243273
788,0,2.64963
789,0.540741,1.74721
790,0.106087,0.969105
791,1.91922,2.22283
792,0.600186,1.75487
793,0.187355,0.152857
794,0.282008,0.777519
795,0.0822718,0.442576
796,0.159025,0.561532
797,0,1.03116
798,0.0607165,2.3263
799,0.122987,1.67093
800,0.124159,0.40955
801,0.276838,0.725855
802,0.697241,1.26924
803,0.116674,0.18205
804,0.530761,0.45894
805,0.102699,0.185513
806,0.123017,0.359116
807,0.334967,1.35856
808,0.348943,0.46444
809,0.119276,0.510191
810,0.127806,0.274881
811,0.357407,0.571977
812,0.0962153,0.913805
813,0.0900363,0.263778
814,0.112161,0.43374
815,0.0884805,0.564494
816,0.165077,0.193153
817,0.0828062,0.25515
818,0.10835,0.132609
819,0.248085,0.377778
820,0.340489,0.278545
821,0.411852,1.37764
822,1.35164,0.873077
823,0.0575983,0.355538
824,0.0424536,0.488989
825,0.0640507,0.416322
826,0.166731,0.405318
827,0.177206,0.701832
828,0,1.01262
829,0.0719097,0.835468
830,0.0980472,0.214991
831,0.0731362,0.233362
832,0.0304109,0.074127
833,0.0926109,0.367208
834,0.162601,0.261177
835,0.390669,0.465915
836,0.0532705,0.162315
837,0.23162,0.167553
838,0,0.113948
839,0.137851,0.147988
840,0.173947,0.336503
841,0.0760902,0.0926451
842,0.113047,0.388629
843,0.127006,0.334854
844,0.0154488,0.0704128
845,0.0628147,0.104315
846,0.0567179,0.0261234
847,0,0.177641
848,0.00698039,0.300674
849,0.0948226,0.260342
850,0.106407,0.213435
851,0.0401989,0.124337
852,0.130413,0.210503
853,0.219762,0.215614
854,0.0978462,0.156285
855,0.113952,0.375611
856,0.306579,0.381698
857,0.0476418,0.111024
858,0.0732177,0.0782951
859,0.159249,0.245073
860,0.115676,0.123959
861,0.279359,0.516398
862,0.307584,0.451699
863,0.0434479,0.0721882
864,0,0.130185
865,0.124703,0.370248
866,0.127857,0.358871
867,0.0441764,0.128536
868,0.168643,0.239636
869,0.214605,0.560429
870,0.0914143,0.137513
871,0.174219,0.383389
872,0.0885592,0.235918
873,0.0530947,0.607037
874,0.0449168,1.60077
875,0,4.69674
876,0.115364,3.37602
877,0.448533,1.04624
878,0.109619,0.524808
879,0.142953,0.795553
880,0.435212,1.22205
881,0.298999,0.416159
882,0.179659,0.435394
883,0.0633846,0.138661
884,0.479508,0.136233
885,0.0218978,0.861425
886,0.134106,0.556078
887,0.238882,0.190242
888,0.332041,0.425108
889,0.398562,0.515548
890,0.184367,0.407124
891,0.512534,0.839568
892,0.344356,0.687183
893,0.162906,0.316405
894,0.523832,0.523129
895,0.0957212,0.159629
896,0.228193,0.197398
897,0.457147,0.186302
898,0.370351,0.477952
899,0.445343,0.275143
900,0.479558,0.627622
901,0.259754,0.587667
902,0.183274,0.401779
903,0.413555,1.17366
904,0.0389668,0.491344
905,0.568185,0.439954
906,0.0283611,1.06301
907,0.222764,0.556144
908,0.167996,1.3447
909,0.148104,1.29639
910,0.254212,0.433813
911,0.233829,0.696197
912,0.39423,0.340866
913,0.124076,0.434026
914,0.0981739,0.529837
915,0.0616054,0.187427
916,0,0.353897
917,0.218998,0.766245
918,0.357507,0.205129
919,0.0594721,0.108696
920,0.276657,0.23037
921,0,0.596029
922,0.38644,0.728015
923,0.301467,0.719781
924,0.0347485,0.120512
925,0.281636,0.546316
926,0.57137,0.844336
927,0.0934237,0.248433
928,0.431114,0.769503
929,0.215163,0.719367
930,0.0415545,0.0871138
931,0,0.519694
932,0.518148,1.27836
933,0,1.53022
934,0.00928973,1.12156
935,0.0819128,0.333762
936,0.0955711,0.485887
937,0,1.43984
938,0.0374575,1.33372
939,0.102499,0.630104
940,0.55522,0.802378
941,0.051171,0.15017
942,0.317714,0.529087
943,0.25778,0.28823
944,1.05638,0.975222
945,0.223362,0.134973
946,0.574282,1.04323
947,0.364945,0.48903
948,0.128365,0.208647
949,0.196903,0.16526
950,0.0346177,0.576261
951,0.301917,0.878272
952,0.296723,0.444111
953,0.23715,0.549445
954,0.174467,0.49407
955,0.0980951,0.10916
956,0.909758,1.2076
957,0.221706,0.863607
958,0.0414441,0.56886
959,0,2.30654
960,0.542078,1.59309
961,0.13809,0.453753
962,0.0183668,0.304843
963,0.355127,0.439436
964,0.0535814,0.73022
965,0.362701,2.17441
966,0.345543,0.229299
967,0.117815,0.797633
968,0.154813,0.256945
969,0.232976,0.150721
970,0.2258,1.08245
971,0.0537263,0.157987
972,0.230402,0.659213
973,0.413092,1.58938
974,0.141482,0.616454
975,0.445041,0.455836
976,0.123301,0.0923714
977,0.215825,0.555829
978,0.565794,0.457526
979,0.372697,0.196866
980,0.16934,0.574306
981,0.0708151,1.12682
982,0.314528,0.730068
983,0.262806,0.883727
984,0.0297878,0.215965
985,1.85864,0.628782
986,0.677336,1.08098
987,0.454836,0.385418
988,1.20049,0.678257
989,0.115967,0.142298
990,0,1.74003
991,0.173742,0.254523
992,0,0.191337
993,0.251079,0.35846
994,0.549861,0.922371
995,0.191821,0.189721
996,1.17719,1.53605
997,0.393966,0.58878
998,0.511849,0.41512
999,0.530164,0.328081
1000,0.538393,0.401005
1001,0.212773,0.20901
1002,0.167655,0.188193
1003,0.186664,0.155256
1004,0.643172,0.923114
1005,0.146756,0.209467
1006,0.276597,0.227805
1007,0.183896,0.16329
1008,0.4159,0.472605
1009,0.979,1.0322
1010,0,0.210028
1011,0.297376,0.388851
1012,0,0.327425
1013,0.234606,0.554662
1014,0.373698,0.201661
1015,0.0871941,0.0380322
1016,0.419587,0.323204
1017,0.162229,0.175644
1018,0.444935,0.353249
1019,0.386124,0.320225
1020,0.0590988,0.229142
1021,0.178693,0.170789
1022,1.25002,2.78966
1023,0.0955992,0.406727
1024,0.433442,0.232165
1025,0.612556,1.06395
1026,0.467878,0.598138
1027,0.264234,0.302054
1028,0.164097,0.329537
1029,0,0.187503
1030,0.329376,0.306886
1031,0.323818,0.250229
1032,0.184773,0.173744
1033,0.742002,0.983158
1034,0.125238,0.219902
1035,0.363705,0.196901
1036,0.412449,0.504813
1037,0.808887,1.30294
1038,1.49302,2.96228
1039,0,0.455099
1040,0.283456,0.223316
1041,0.0706409,0.0747833
1042,0.364023,0.347216
1043,0.544307,0.840149
1044,0.343315,0.366796
1045,0,0.117666
1046,0.237797,0.194225
1047,0.0347368,0.10603
1048,0.262096,0.406672
1049,0.217635,0.295659
1050,0.252839,0.410229
1051,0.844231,0.685686
1052,0.0821443,0.212094
1053,0.370525,0.725785
1054,0.2713,0.401084
1055,0.145934,0.178992
1056,0.224904,0.105172
1057,0.0356068,0.0504562
1058,0.417045,0.315662
1059,0.171214,0.228723
1060,0.291914,0.381154
1061,0.290539,0.29785
1062,0.124448,0.199428
1063,0.175368,0.342449
1064,0.303791,0.156619
1065,0.340777,0.551539
1066,0.0867875,0.205275
1067,0.482909,0.276086
1068,0.240626,0.35076
1069,0.0450491,0.278242
1070,0.0389648,0.274675
1071,0.109153,0.202443
1072,0.26443,0.372567
1073,0.321293,0.276237
1074,0.197403,0.164169
1075,0.410238,0.229688
1076,0.343707,0.254076
1077,0,0.144547
1078,0.589284,0.521833
1079,0.275573,0.244567
1080,0.657453,0.784085
1081,0,0.125168
1082,0.360884,0.44349
1083,0.0612865,0.122077
1084,0.0773732,0.113063
1085,0.363226,0.268283
1086,0.296292,0.232078
1087,0.143366,0.244104
1088,0.315326,0.195875
1089,0.0262246,0.241288
1090,0.48529,0.399345
1091,0.0348559,0.0715902
1092,0.0880212,0.159343
1093,0.203559,0.232357
1094,0.0964476,0.156194
1095,0.0290633,0.0761433
1096,0.17877,0.160789
1097,0.0350618,0.0783971
1098,0.0358246,0.187645
1099,0.135005,0.249659
1100,0.0679017,0.0197322
1101,0.0772951,0.188656
1102,0.0921741,0.242127
1103,0.0846634,0.0646098
1104,0.172198,0.363131
1105,0.153215,0.0459888
1106,0.139514,0.117686
1107,0.0405304,0.0318076
1108,0.0300836,0.0557675
1109,0.0754576,0.130078
1110,0,0.159108
1111,0.0395669,0.0662543
1112,0.095566,0.0587873
1113,0.0795241,0.231047
1114,0.248742,0.246901
1115,0.0407526,0.23428
1116,0.141181,0.2649
1117,0.0234637,0.0844467
1118,0.18022,0.312773
1119,0.198077,0.224361
1120,0.0286867,0.0491092
1121,0.055237,0.223851
1122,0.0290481,0.0722174
1123,0.0694982,0.117592
1124,0.0465553,0.0631957
1125,0.0618151,0.0615606
1126,0.19149,0.266426
1127,0.0310295,0.0505411
1128,0.0277953,0.255555
1129,0.175553,0.947862
1130,0,1.28461
1131,0.0235457,0.432288
1132,0.0280309,0.313315
1133,0.0131661,0.701404
1134,0.0991302,0.635486
1135,0.0399701,0.0736266
1136,0.417314,1.13006
1137,0.00191443,0.897421
1138,0.0923312,1.80201
1139,1.17657,0.789734
1140,0.271985,0.536481
1141,0.0909165,0.70572
1142,0.804981,0.655226
1143,0.589034,1.54801
1144,0.193948,0.623341
1145,0.250216,0.262673
1146,0.331491,2.25544
1147,0.421666,1.14511
