frame,trans_error,rot_error_deg
99,0.670028,0.343837
100,1.10498,1.94056
101,0,0.0658253
102,1.08009,2.0752
103,0.0397729,0.475072
104,0.289796,0.587057
105,0.0788568,0.0851127
106,0.190602,0.136143
107,0.108878,0.454445
108,0.0958377,0.696284
109,0.759339,1.98224
110,0,3.41521
111,0.37006,2.27926
112,0.110489,0.736307
113,0,2.71167
114,0.816648,2.93548
115,1.19134,1.94994
116,0.461101,1.38553
117,1.20971,1.15512
118,0.688955,0.76023
119,0.342705,0.552314
120,0.0774648,1.00105
121,0,3.77345
122,0.471246,1.21091
123,0.0950212,0.108649
124,0.155293,0.185618
125,0.402637,1.2344
126,0.944882,1.01937
127,1.46762,1.47097
128,0.0658879,0.573004
129,0,2.71508
130,0.177495,1.26492
131,0,2.25843
132,0.1751,2.00327
133,0.109527,0.353674
134,0.085177,0.146294
135,0.0804012,0.174142
136,0.15411,0.241872
137,0,3.83467
138,0.132676,3.59489
139,0.0961275,0.15346
140,0.176618,0.179122
141,0.0951324,0.32843
142,0.203086,0.579196
143,0.0394849,0.389159
144,0.255175,0.261245
145,0.126334,1.58716
146,0.0849062,0.325844
147,0.18087,1.00211
148,0.620076,0.888989
149,0.083607,0.346499
150,0.208981,0.290275
151,0.49688,0.247777
152,0.775957,0.359198
153,0.245233,0.560804
154,0.510684,0.594323
155,0.913441,0.998487
156,0.311373,0.783662
157,0,2.53398
158,0.120877,1.92783
159,0.0653172,0.43189
160,0.764237,1.07433
161,0.531271,0.116728
162,0.858491,1.94697
163,0.692655,1.06145
164,0.74993,1.25973
165,0.324482,0.199649
166,1.83359,0.426458
167,0.207422,0.184287
168,0.048003,1.44363
169,0.202075,0.333854
170,0.417822,0.556384
171,0.448355,0.294825
172,0.185342,1.04518
173,0.50596,1.25262
174,0.90889,1.51487
175,0.384274,0.784017
176,0.404876,0.55296
177,0.395019,0.413435
178,0,2.24154
179,0.368951,1.09269
180,0.158025,0.0881302
181,0.361519,1.69749
182,0.42638,0.492827
183,0.743122,1.43519
184,0.593525,0.833154
185,0.577631,1.97386
186,0.240422,0.781265
187,0.589431,0.943249
188,0.817045,1.73182
189,0.041582,0.662102
190,0,3.43733
191,0.962042,4.46843
192,0.838559,1.12026
193,0,2.6357
194,0.387667,2.2555
195,0.776857,0.974742
196,0.817696,1.73326
197,0,3.98323
198,0.103122,2.19836
199,0.826761,0.468109
200,0.63847,1.51554
201,0,1.42263
202,0.424104,1.76971
203,0.515237,0.307018
204,0.147986,0.163616
205,1.1638,1.38562
206,0.734414,1.03099
207,0.719889,1.71024
208,1.30061,4.61087
209,0.309501,0.87908
210,1.28103,3.19349
211,0.413507,0.529644
212,0.398481,0.789782
213,0.250018,0.476992
214,0.153644,0.236589
215,0.0535949,0.40944
216,0.307428,0.882752
217,0.125411,0.44022
218,0.079688,1.76214
219,0.441744,2.74044
220,0.643912,0.477507
221,0.392895,1.54476
222,0.598229,0.54972
223,0,3.197
224,0.374128,0.899001
225,0.045527,0.421568
226,0.110987,0.818454
227,0.251871,0.67832
228,0.0569688,1.92326
229,0,3.65259
230,0.149335,3.13484
231,0.0565222,0.74692
232,0.334563,0.964029
233,0.0351019,2.5094
234,0.333605,0.988858
235,0.325271,0.759372
236,0.563794,0.687508
237,0.21259,1.2598
238,0.380547,0.297058
239,0.147362,0.127673
240,0.140432,0.603264
241,0.276657,0.25908
242,0.074237,0.115492
243,0.413455,0.626319
244,0.658066,2.32433
245,0.163395,0.341958
246,0.389834,0.846778
247,0.356073,1.02687
248,0.354842,0.343825
249,0.134168,0.185871
250,0.347175,1.08136
251,0.57297,2.12345
252,0.31518,0.223637
253,0,1.14219
254,0.262314,0.235942
255,0.0822207,0.0794831
256,0.30084,0.749376
257,0.0684792,0.480742
258,0,1.2097
259,0.101414,1.09883
260,0,2.551
261,0.432374,0.519084
262,0.0779233,0.452911
263,0.135094,1.61725
264,0.0594884,0.595029
265,0.299204,0.577408
266,0.50964,1.19931
267,0.104266,0.149976
268,0.441332,0.291596
269,0.0517197,0.569977
270,0.0272393,0.318054
271,0.117491,0.367737
272,0.343448,0.582778
273,0.157411,1.12017
274,0.0592124,0.160591
275,0.193257,0.545496
276,0.417109,0.717741
277,0.261216,0.611349
278,0.185773,0.40482
279,0.243806,0.458057
280,0.0342108,0.226255
281,0.007038,0.150809
282,0.0410558,0.157439
283,0.274696,0.220637
284,0.0745074,0.902559
285,0.174364,0.363061
286,0.28094,0.484798
287,0.0567818,0.36908
288,0.156148,0.273196
289,0.256288,0.528689
290,0.199386,0.187481
291,0.0136877,0.195732
292,0.0500601,0.0673909
293,0.300308,0.47281
294,0.153101,0.0910268
295,0.0626294,0.267173
296,0.352701,0.341066
297,0.113356,1.44537
298,0.338339,0.683258
299,0.116323,0.089874
300,0.163026,0.362068
301,0.160415,0.813561
302,0.0688454,0.866774
303,0.284172,1.51013
304,0.0849052,0.378426
305,0.307193,2.15208
306,0.137417,1.14754
307,0.567278,1.22576
308,0.428097,1.74482
309,0.130682,0.175883
310,0.229243,0.260035
311,0.158143,0.527006
312,0.143295,0.190536
313,0.396046,0.215171
314,0.336303,0.440925
315,0.119406,0.190379
316,0.0589734,0.157697
317,0,2.32611
318,0.76382,2.62129
319,0.28096,0.701041
320,0.228996,0.753505
321,0.0419216,0.0376359
322,0.421227,1.04008
323,1.70202,1.01817
324,0.855847,1.90721
325,0.738132,0.544347
326,0.697113,0.903668
327,0.528179,0.367571
328,0.382067,0.301948
329,0.827108,1.35667
330,0.895407,0.576776
331,0,3.69789
332,0.569428,2.27024
333,0,4.0326
334,0.806792,1.16578
335,0.3678,0.616337
336,0.318545,0.578496
337,0.72193,2.23635
338,0.86303,0.454366
339,0.722866,1.54703
340,0.854834,1.37884
341,0.335645,0.392315
342,0.112223,0.808815
343,0.0547883,0.781199
344,1.03072,2.10958
345,0.35458,0.256329
346,0.269118,0.146011
347,0.885955,0.777904
348,1.23291,1.83323
349,0.264931,0.279028
350,0.076565,0.135488
351,0.831836,1.20105
352,0.910381,0.761332
353,0.573065,0.715454
354,0.0259431,0.394747
355,0.112949,0.320377
356,0.486208,0.296911
357,0.0544911,0.180223
358,0.0675851,0.382589
359,0,1.58865
360,1.13065,1.36002
361,0.0117513,0.259089
362,0,3.36137
363,0.819176,1.37066
364,0.910818,2.97547
365,0.115184,0.234353
366,0.361049,0.28871
367,0.246093,0.377747
368,0.84397,1.59246
369,0.700127,1.27391
370,0.161194,0.190152
371,0.921666,0.882224
372,0,0.729277
373,0.702184,1.65011
374,0.746925,1.02301
375,0.133361,0.0628421
376,0.406169,0.433655
377,0.931798,0.467437
378,1.10056,1.00228
379,1.12111,0.956528
380,0,0.782217
381,0.345453,0.28564
382,1.23459,1.07283
383,1.31919,1.14007
384,1.25225,1.04635
385,0,1.12053
386,1.22805,0.81459
387,1.1188,0.629496
388,1.27289,0.490453
389,0,2.39141
390,1.30846,1.90032
391,0.431581,0.643567
392,0.620588,0.614169
393,0.216405,0.18944
394,1.19338,1.3384
395,1.16439,2.3095
396,0.641146,0.725653
397,1.03857,1.39611
398,0.684112,0.573912
399,1.03564,0.182477
400,1.01964,1.39971
401,0.838068,1.40074
402,0.954961,1.49915
403,1.0216,2.14653
404,0.714794,0.91974
405,0.849926,1.40948
406,0.510312,0.433432
407,0.157877,0.268856
408,0.978528,1.38343
409,1.27996,2.37186
410,0.114442,0.847841
411,1.11049,2.25576
412,0,1.97992
413,0.12161,0.197894
414,0.164726,0.360833
415,0.127312,0.157195
416,0,3.54677
417,0.499207,1.25372
418,0.178272,0.420275
419,0.283786,0.798109
420,1.05362,5.26607
421,0.285236,0.849103
422,0.0912967,0.72971
423,0.177447,1.40023
424,0.291949,1.31666
425,0,3.14502
426,0.248454,2.49462
427,0.122769,0.232829
428,0.0697297,0.673483
429,0.332755,0.745334
430,0,3.13415
431,0.790747,2.06534
432,0.411401,0.368871
433,0.579301,0.571385
434,0.500128,0.120778
435,0.360041,2.39107
436,0.231447,0.588917
437,0.599029,0.898845
438,0.164023,0.279435
439,0.217477,0.635402
440,0.181074,0.369156
441,0.25077,1.19614
442,1.99846,2.14428
443,1.94094,3.31318
444,1.60959,1.86732
445,1.91846,0.984144
446,0.0745958,0.533043
447,0.098904,0.18089
448,0.651547,0.189648
449,0.745132,0.580545
450,0.207793,0.251376
451,0.176026,2.748
452,1.75827,3.03586
453,1.88456,1.43928
454,1.82277,1.02903
455,1.91901,0.623184
456,1.94471,0.633347
457,1.84945,0.567657
458,1.74103,0.778158
459,0.239231,0.637823
460,0.443681,1.29958
461,0.906448,0.611768
462,0,0.967528
463,1.49347,1.29662
464,1.56884,0.843596
465,0.784606,0.970722
466,1.34725,1.28285
467,0.644462,0.75662
468,0.817388,0.462934
469,1.0233,1.492
470,0,2.39491
471,0.511852,2.08988
472,1.19733,1.57951
473,0.531704,0.323426
474,1.19492,1.71675
475,0.64754,0.682389
476,0.882565,1.05183
477,0,1.56009
478,0.924999,0.511864
479,0.320011,0.342854
480,0.303995,0.315319
481,1.14973,2.79453
482,0.0730703,0.21528
483,0.316179,0.235434
484,0.0468165,0.14636
485,0.980895,1.08665
486,0.0524096,0.0493538
487,0.960204,1.73943
488,1.08824,1.94393
489,0.207936,0.195518
490,0.14664,0.275362
491,0.135155,0.291761
492,0.867328,1.28702
493,0.254609,0.35619
494,0.978755,1.99646
495,0.0165278,0.505779
496,1.00716,2.65338
497,0.867986,1.62406
498,0.345748,1.11761
499,0.113388,0.764888
500,0.0783327,0.630493
501,0.886882,0.877065
502,1.10414,1.57098
503,0,1.09463
504,0.0716559,0.766355
505,0.315092,0.653847
506,0.170781,0.383098
507,0,3.26032
508,0.0460446,2.30263
509,0.45857,1.05816
510,0.923225,1.11179
511,0.12803,1.9132
512,0.481993,0.78796
513,0.820949,1.82258
514,0.0269238,1.37624
515,0.142837,0.948847
516,0.876115,2.85612
517,0.467346,0.83676
518,0.294672,1.12104
519,0.163519,0.211363
520,0.303046,0.436671
521,0.463483,0.191626
522,0.167179,1.43311
523,0.363304,1.34999
524,0.1129,0.561393
525,0.0845581,0.247711
526,0.156397,0.4591
527,0.231738,0.277631
528,0.0975327,0.127635
529,0.188307,0.143422
530,0.25304,0.293074
531,0.0914642,0.208856
532,0.163301,0.23563
533,0,0.29306
534,0.178014,0.193628
535,0.156092,0.567525
536,0.168247,0.163967
537,0.30157,0.332866
538,0.123901,0.171603
539,0,0.0500512
540,0.0617917,0.297143
541,0.117438,0.661104
542,0.0106102,1.31444
543,0.179029,0.469126
544,0.594809,1.06267
545,0.194858,0.35063
546,0.0475722,0.121763
547,0.0517106,0.211273
548,0.157525,0.139016
549,0.0876687,0.129282
550,0.127945,0.18035
551,0.0452462,0.172155
552,0.0774342,0.232764
553,0.07902,0.151423
554,0.020463,0.115131
555,0.0445125,0.0408676
556,0.0203107,0.127222
557,0.0116968,0.0338344
558,0,0.0701285
559,0.112141,0.202383
560,0.0283391,0.0846996
561,0.0435732,0.0497236
562,0.0902507,0.101823
563,0.0918586,0.27061
564,0.0776442,0.119351
565,0.114007,0.218148
566,0.0359822,0.0582089
567,0.0175346,0.0476541
568,0.154202,0.237686
569,0.173929,0.38021
570,0.332296,0.454632
571,0.0923973,0.320737
572,0.0272643,0.0967178
573,0.00881598,0.026925
574,0.0550617,0.296441
575,0.0525498,0.183145
576,0.0755722,0.167039
577,0.0533735,0.0836045
578,0.153926,0.249958
579,0.0923079,0.235666
580,0.0284686,0.0457743
581,0.0960254,0.197532
582,0.0413504,0.0313445
583,0.0335825,0.0661913
584,0.0480341,0.116062
585,0,1.51476
586,0.0688097,0.191778
587,0.144382,0.124644
588,0.536912,0.770436
589,0.0553905,0.105227
590,0.0830476,0.290509
591,0.00488724,0.282331
592,0.0266426,0.534406
593,0,2.73946
594,0.0641641,2.23612
595,0.0789688,0.334598
596,0.116588,0.991433
597,0.0668456,1.85645
598,0.0377423,0.341159
599,0.0576193,0.749853
600,0.0698015,0.819165
601,0.0286156,1.32018
602,0.0847999,0.0812623
603,0.166973,0.516744
604,0.179926,0.933743
605,0.159258,0.339922
606,0.103063,1.28847
607,0,2.03622
608,0.252862,1.30759
609,0.0569388,0.959352
610,0.126649,0.296876
611,0.0779151,0.500236
612,0.0586228,0.570972
613,0.0152354,0.256308
614,0.224682,0.261422
615,0.120674,0.0737792
616,0.271066,1.9937
617,0.159107,0.200812
618,1.92292,2.20822
619,0.315556,1.28363
620,0.485282,0.513353
621,0.433764,0.939415
622,0.557533,2.6999
623,0.701408,0.824779
624,0.272078,0.950349
625,0.632886,0.584221
626,0.439731,0.749907
627,0.36999,0.443508
628,0.809562,1.08579
629,1.00362,0.955576
630,0.846669,1.20087
631,0.297007,0.20049
632,0,3.5352
633,1.3813,5.15136
634,1.29921,1.73737
635,1.3189,0.117993
636,0.560815,0.358439
637,1.29042,1.25331
638,1.48102,2.17101
639,0.489678,0.42431
640,0.947771,0.812608
641,1.26268,0.804348
642,0.837465,1.22212
643,0.853995,0.890802
644,1.79249,0.506068
645,0.7582,0.838946
646,0.610826,1.42721
647,0.867001,1.09119
648,1.90835,0.981218
649,1.45464,0.875036
650,1.03066,1.62526
651,0.684316,0.370774
652,1.06404,0.550416
653,1.03512,1.48993
654,1.33322,1.59286
655,0.282289,0.0846336
656,0.995723,1.25437
657,0.342483,0.505674
658,1.63458,0.455169
659,0.250557,0.337944
660,0.0859904,0.416521
661,0.274654,1.15053
662,0.464,0.208815
663,0.388767,0.361847
664,0.136716,0.209022
665,0.232146,0.772004
666,0.639917,1.03523
667,0.190067,0.257195
668,0.12953,0.238775
669,0.516753,1.38975
670,0.305209,0.376456
671,0.330836,0.714137
672,0.311067,0.455064
673,0.288776,0.427724
674,0.151935,0.863004
675,0.113058,0.327858
676,0.0216209,0.530075
677,0.0757552,0.59535
678,0.139124,0.932022
679,0.0833404,0.0939113
680,0.205796,0.655767
681,0.208053,1.08169
682,0.0376294,0.173536
683,0,0.553277
684,0.163999,0.193335
685,0.553969,1.49392
686,0.113442,0.441884
687,0.102708,0.690669
688,0,1.31005
689,0.197964,0.438493
690,0.123598,0.369992
691,0,0.394989
692,0.195266,0.809824
693,0.257999,0.602603
694,0.409729,1.1582
695,0,3.92173
696,0.571749,1.30226
697,0.0173185,0.561654
698,0.0606901,0.37957
699,0.0862278,0.302876
700,0.113708,0.512994
701,0.059465,0.232422
702,0.122689,0.39558
703,0.0572945,0.142125
704,0.153042,0.178445
705,0.0147423,0.0270567
706,0.0523608,0.353273
707,0.32435,0.470852
708,0,0.498911
709,0.979407,1.46188
710,0.0483521,0.210086
711,0.592487,0.333691
712,0.16064,0.159361
713,0.226348,1.07836
714,0.289799,0.416618
715,0.0157024,0.498115
716,0.0228827,0.461446
717,0.127777,0.300103
718,0.315711,0.914595
719,0.156789,0.195398
720,0.397387,0.136385
721,0.167137,0.214537
722,0.267838,1.12253
723,0.607029,0.515685
724,0.361947,0.657625
725,0.0660666,0.0795942
726,0.0876766,0.338386
727,0.423062,0.427344
728,0.0857584,0.273948
729,0.144628,0.565349
730,0,2.56897
731,0.358604,1.5081
732,0,3.1275
733,0.473744,1.2884
734,0.337031,0.546854
735,0.246445,0.559267
736,0.22454,1.41178
737,0.366052,0.0986285
738,0.10977,0.836574
739,0.275832,0.259975
740,0.0619771,0.129703
741,0.360454,0.835611
742,0.59473,1.64699
743,0.669357,1.61844
744,0.656167,0.714028
745,0.121994,0.525542
746,0.25225,0.228874
747,0,0.841608
748,0.1502,0.874784
749,0.130767,0.82523
750,0.0862482,0.434787
751,0.0518645,0.913761
752,0.135039,1.11309
753,0.0447342,0.872469
754,0.161024,0.614562
755,0,0.0791523
756,0.118743,0.476732
757,0.339484,0.468631
758,0.0583088,0.164659
759,0.0312406,0.478114
760,0.154833,1.2693
761,0.100654,0.246674
762,0.0954412,0.0803469
763,0.0361757,0.523246
764,0.104349,2.21761
765,0.0570813,0.224045
766,0.098524,0.217577
767,0.0522549,0.412013
768,0.106689,0.692057
769,0.0480212,0.235686
770,0.205296,1.15712
771,0.113074,0.789035
772,0.0833869,1.38751
773,0.067508,0.335799
774,0.128951,0.0489482
775,0.0171468,0.332929
776,0.0306028,0.0163147
777,0,1.56315
778,0.024795,2.06244
779,0,1.56626
780,0.281088,1.89476
781,0.0199214,1.48193
782,0.215448,0.373011
783,0.189708,0.384292
784,0.0831296,0.384714
785,0,0.287156
786,0.0896566,0.456598
787,0.0284919,0.457671
788,0.0198889,0.593474
789,0.0940985,0.90576
790,0.0954893,0.292282
791,0.230297,0.728681
792,0.122381,0.980409
793,0.389027,0.606688
794,0.0818312,0.15418
795,0.0462512,0.704066
796,0.081007,1.55887
797,0.00887024,0.066696
798,0.237872,0.114459
799,0.0686863,0.305756
800,0.135073,0.520559
801,0.046153,0.612417
802,0.0865668,0.354967
803,0.402113,0.773062
804,0,0.0833948
805,0.139442,0.149179
806,0.0488841,0.0358254
807,0.0731271,0.217831
808,0.073843,0.112598
809,0.199515,0.39373
810,0.0661039,0.409874
811,0.101074,0.18015
812,0.370032,0.224395
813,0.0998226,0.381017
814,0.249045,0.0345023
815,0.00790054,0.0532878
816,0.170446,0.277142
817,0.0837546,0.286568
818,0.0719701,0.138744
819,0.0327406,0.159642
820,0.118098,1.1921
821,0.0853032,0.786844
822,0.0759397,0.0586454
823,0.222102,0.343931
824,0.18913,0.43284
825,0.570134,0.986287
826,0.797361,0.634689
827,0.608193,0.333008
828,0.321661,0.691622
829,1.17883,0.765344
830,0.917493,0.273654
831,0.300011,0.128335
832,0.319521,1.2118
833,0.0832823,0.185217
834,0.0213739,0.0678959
835,0.221897,0.291998
836,0.206819,1.74395
837,0.468775,0.603642
838,0.0602871,0.54386
839,0.0531802,0.0278235
840,0.667309,0.318629
841,0.444129,0.129309
842,0.0426311,0.14061
843,0.0527111,0.135539
844,0.0749078,1.3608
845,0.170127,0.611344
846,0.081236,0.145845
847,0.675854,1.8485
848,0,0.358698
849,0.682135,0.414436
850,0,1.58202
851,0.0521256,0.401593
852,0.623719,0.434773
853,0.210332,0.176987
854,0.167255,0.478916
855,0.399436,1.36034
856,0.105493,0.146742
857,0.160126,1.0243
858,0.199097,1.82995
859,0.269862,0.636077
860,0.0378948,0.27208
861,0.0752507,0.0792532
862,0.146796,0.0971624
863,0.202817,0.473547
864,0.11736,0.43777
865,0.151325,0.0878679
866,0.175191,0.321313
867,0.0891015,0.574208
868,0.162785,0.407236
869,0.13886,0.147085
870,0.352451,0.650935
871,0.256595,0.591834
872,0.0679465,0.124131
873,0.190632,0.25196
874,0.259888,0.797001
875,0.0291281,0.587655
876,0.0167253,0.156117
877,0.252072,0.468764
878,0.0846399,0.0987967
879,0.294186,1.51975
880,0.593779,0.686737
881,0.129469,0.22466
882,0.0230743,0.0227322
883,0.0175871,0.0513354
884,0.913941,1.55872
885,0.158655,0.298536
886,0.0247348,0.113551
887,0.136864,0.135802
888,0,2.03014
889,0.520495,1.49156
890,0.0417411,0.119773
891,0.0217511,0.033714
892,0.0179301,0.0211999
893,0.0443453,0.0478702
894,0.0544672,0.124971
895,0.0381285,0.132672
896,0.0475855,0.0629889
897,0.77945,1.27048
898,0.301139,0.551054
899,0.0884417,0.342605
900,0.0422108,0.189202
901,0,0.26805
902,0.314126,0.536656
903,0,0.511347
904,0.0704273,0.129023
905,0.0896061,0.259848
906,0.0877127,0.347629
907,0.0550241,0.138185
908,0.0195827,0.070986
909,0.100079,0.133573
910,0.100747,0.165635
911,0.0242233,0.177926
912,0.0632536,0.0421436
913,0,0.0442458
914,0.0377009,0.0936031
915,0.117064,0.232304
916,0.395713,0.559588
917,0.0619808,0.0881143
918,0.155882,0.136462
919,0,0.27966
920,0.0500149,0.13546
921,0.233049,0.508756
922,0.0669175,0.606424
923,0.10843,0.456823
924,0.142165,0.51337
925,0.061762,0.244695
926,0.0651269,0.778824
927,0.0753901,0.610519
928,0.0395516,0.668687
929,0.0958595,0.552608
930,0,4.02551
931,0.180754,2.59789
932,0.419104,0.548838
933,0.178261,0.150227
934,0.328021,0.380316
935,0.125389,0.219659
936,0.167813,0.671212
937,0.0909379,0.324585
938,0.609652,0.987937
939,0,2.24091
940,0.318715,0.409613
941,0.265623,0.733124
942,0.309032,0.444232
943,0.377383,0.201753
944,0.41,2.08677
945,1.5113,1.63113
946,0.000309303,0.163404
947,0.623254,1.02873
948,0.371366,0.532661
949,0,0.545553
950,1.2688,1.31903
951,0,0.896935
952,1.17944,0.497976
953,0,1.85904
954,0.483404,1.7982
955,0.539619,0.51455
956,0.336792,0.373475
957,0.776215,1.20993
958,0.511077,0.821327
959,0.106886,0.191563
960,0.57012,0.96309
961,0.0285497,0.0908396
962,0.120906,0.990801
963,0.611021,1.74796
964,0.136353,0.367189
965,0.144493,0.487584
966,0.08518,0.855956
967,0.0871825,0.851726
968,0,1.3745
969,0.0746553,0.52431
970,0.0118242,0.0686617
971,0.0343299,0.0536428
972,0.0638542,0.134292
973,0.104023,0.242871
974,0.801323,1.489
975,0.111706,0.219196
976,0.0842022,0.244875
977,0.1963,0.345922
978,0.0994182,0.350002
979,0.123908,0.322381
980,0.0621691,0.152757
981,0.0860403,0.233761
982,0.298456,0.633453
983,0.0278618,0.114733
984,0.195205,0.252845
985,0.0533227,0.0714608
986,0.188837,0.686765
987,0.100435,0.136258
988,0.0760851,0.535499
989,0.516087,1.39495
990,0.0853161,0.278086
991,0.222003,0.169178
992,0.266378,0.797523
993,0.0559023,0.147763
994,0.681591,0.92159
995,1.16241,2.43696
996,0.173657,0.209241
997,0.259436,0.336158
998,0.866363,1.50953
999,1.07465,2.99544
1000,0.341177,0.725155
1001,0.39343,0.440054
1002,0.370778,0.312712
1003,0.734231,1.60211
1004,0.445986,0.871744
1005,0.546203,0.390322
1006,0.84309,1.92666
1007,0.329415,0.329508
1008,0.482228,0.346123
1009,0.528581,0.4572
1010,0.133882,0.626708
1011,0.478165,1.16852
1012,0.985635,4.63774
1013,0.438698,0.885911
1014,0.601421,0.653207
1015,0.947069,1.39836
1016,0.454607,2.45605
1017,0.131907,1.49502
1018,0.558567,2.48655
1019,0.127872,0.257271
1020,0.117761,0.754732
1021,0.639363,0.153427
1022,0.162116,0.190501
1023,0.53597,1.24909
1024,0.374255,0.786395
1025,0.0129683,1.54317
1026,0.0496622,1.16839
1027,0.540884,0.332988
1028,0.297142,0.53566
1029,0.0965879,1.8503
1030,0.0978553,0.687801
1031,0.0361118,0.505409
1032,0.374479,0.479629
1033,0.0953118,0.118377
1034,0.543698,0.297751
1035,0.422534,0.203928
1036,0.138453,0.347307
1037,0.339988,0.281782
1038,0.248338,0.561577
1039,0.246979,1.54215
1040,0.245507,0.683474
1041,0,2.10403
1042,0.191277,1.88023
1043,0.0717481,0.996331
1044,0.236784,1.13455
1045,1.96825,3.10611
1046,0,2.93135
1047,0.352704,1.27783
1048,0.44291,1.4887
1049,0.271831,0.128265
1050,1.73658,1.00709
1051,0.611337,0.773362
1052,1.66608,2.29425
1053,0.417255,0.286142
1054,0,1.34737
1055,1.62763,2.76413
1056,1.60644,2.76916
1057,0.968946,1.79993
1058,1.40248,1.75446
1059,0.911328,0.941192
1060,0.608085,0.390422
1061,0.176975,0.185801
1062,0.525047,0.44597
1063,0.74247,0.708867
1064,0.358862,0.362992
1065,1.43945,1.63115
1066,0.766249,0.950526
1067,1.34419,1.24719
1068,0.896046,0.848878
1069,1.24192,1.25485
1070,0.203419,0.176215
1071,1.28636,2.97259
1072,1.01919,0.682638
1073,0,1.33981
1074,0.35932,0.354496
1075,1.30616,3.25484
1076,1.2993,2.27827
1077,0.76898,0.890575
1078,0.535916,0.616203
1079,0.888767,0.953577
1080,1.19163,1.78259
1081,0.958013,0.589016
1082,1.22943,2.20547
1083,1.34686,3.52454
1084,1.34811,1.37062
1085,0.570224,0.975027
1086,1.13173,1.69181
1087,1.1506,1.1237
1088,0.916594,1.32116
1089,0.297265,0.306115
1090,0.648543,0.891655
1091,1.08494,2.03873
1092,0.139457,0.179586
1093,1.36533,2.11628
1094,1.24314,2.1645
1095,0.247701,0.217409
1096,0.530673,0.600518
1097,0.148673,0.194814
1098,0.919524,1.83134
1099,0.225241,0.143025
1100,0.998459,1.74793
1101,0.898028,1.32335
1102,0.764219,0.948441
1103,0.387181,0.411756
1104,0.692896,0.849281
1105,1.01304,1.30645
1106,0.149626,0.203905
1107,0.323089,0.202913
1108,0.864766,1.05276
1109,0.217924,0.253092
1110,0.107916,0.129389
1111,0.423482,0.125754
1112,0.0340042,0.0372403
1113,1.05488,1.07308
1114,0,1.66647
1115,0.569757,0.792554
1116,0.0934848,0.12023
1117,0.984941,1.34844
1118,0.0113987,0.0725156
1119,1.1456,2.17658
1120,0.953184,1.97427
1121,0.621867,0.705651
1122,0.973237,1.82456
1123,0.800643,1.19059
1124,0.724527,0.919905
1125,0.0857737,0.17538
1126,0.333077,0.237164
1127,0.40545,0.446684
1128,0.0474085,0.113768
1129,1.21964,1.16688
1130,0.0534649,0.120494
1131,0.0350021,0.0626215
1132,0.206317,0.202251
1133,0.183166,0.183813
1134,0.072638,0.120482
1135,0.413476,0.565182
1136,0.414153,0.224266
1137,0.935007,1.70338
1138,0.532471,0.554185
1139,0.685617,0.655829
1140,0.626919,0.690511
1141,0.799993,0.897471
1142,0.177613,0.136223
1143,0.415234,0.439331
1144,1.14458,1.47629
1145,0.173027,0.0903078
